dtime,time,open,high,low,close,vwap,volume,count
2025-04-12 12:37:00,1744461420,83718.0,83749.0,83718.0,83749.0,83748.8,0.10534452,12
2025-04-12 12:36:00,1744461360,83717.9,83717.9,83717.8,83717.8,83717.8,0.01369647,6
2025-04-12 12:35:00,1744461300,83682.0,83717.9,83681.9,83717.9,83688.8,0.05841433,14
2025-04-12 12:34:00,1744461240,83680.4,83680.4,83680.4,83680.4,83680.4,0.02109674,6
2025-04-12 12:33:00,1744461180,83675.8,83680.4,83675.8,83680.4,83676.9,0.02479677,7
2025-04-12 12:32:00,1744461120,83709.1,83709.1,83674.9,83675.7,83677.9,0.12567991,24
2025-04-12 12:31:00,1744461060,83748.9,83748.9,83709.0,83709.0,83743.8,0.10103903,20
2025-04-12 12:30:00,1744461000,83748.9,83748.9,83748.8,83748.8,83748.8,0.11236483,10
2025-04-12 12:29:00,1744460940,83748.9,83748.9,83748.8,83748.9,83748.8,0.02985575,7
2025-04-12 12:28:00,1744460880,83717.9,83748.9,83717.9,83748.9,83748.7,1.03386782,27
2025-04-12 12:27:00,1744460820,83698.9,83717.9,83698.9,83717.9,83700.8,0.15830727,19
2025-04-12 12:26:00,1744460760,83675.1,83698.4,83675.1,83698.4,83679.5,0.03424597,17
2025-04-12 12:25:00,1744460700,83673.1,83675.1,83673.1,83675.1,83673.2,0.02206776,9
2025-04-12 12:24:00,1744460640,83673.1,83673.1,83673.0,83673.0,83673.0,0.00091273,3
2025-04-12 12:23:00,1744460580,83650.0,83664.0,83650.0,83664.0,83650.0,0.3775952,7
2025-04-12 12:22:00,1744460520,83650.0,83650.0,83649.9,83650.0,83649.9,0.12398304,13
2025-04-12 12:21:00,1744460460,83648.9,83650.0,83648.9,83650.0,83649.7,0.01608751,5
2025-04-12 12:20:00,1744460400,83648.9,83648.9,83648.8,83648.8,83648.8,0.00556429,3
2025-04-12 12:19:00,1744460340,83648.9,83648.9,83648.9,83648.9,83648.9,0.00871216,6
2025-04-12 12:18:00,1744460280,83637.1,83648.9,83637.1,83648.9,83644.5,0.0023696,8
2025-04-12 12:17:00,1744460220,83604.0,83637.1,83603.9,83637.1,83604.0,0.96039613,17
2025-04-12 12:16:00,1744460160,83599.0,83604.0,83599.0,83604.0,83601.9,0.0071844,10
2025-04-12 12:15:00,1744460100,83598.9,83599.0,83598.9,83599.0,83598.9,0.01858541,5
2025-04-12 12:14:00,1744460040,83589.7,83598.9,83589.7,83598.9,83597.5,0.06111083,7
2025-04-12 12:13:00,1744459980,83589.6,83589.7,83589.6,83589.6,83589.6,0.07453933,5
2025-04-12 12:12:00,1744459920,83560.8,83584.8,83560.8,83584.8,83582.9,0.23968424,13
2025-04-12 12:11:00,1744459860,83559.1,83559.1,83559.0,83559.1,83559.0,0.00156984,5
2025-04-12 12:10:00,1744459800,83510.0,83559.2,83509.9,83559.1,83549.6,4.51931285,28
2025-04-12 12:09:00,1744459740,83499.9,83510.0,83499.9,83510.0,83502.1,0.00757535,6
2025-04-12 12:08:00,1744459680,83473.3,83497.8,83473.3,83497.8,83489.4,0.00155884,10
2025-04-12 12:07:00,1744459620,83475.1,83475.1,83475.0,83475.1,83475.0,0.02084375,9
2025-04-12 12:06:00,1744459560,83493.1,83493.1,83475.1,83475.1,83478.0,0.01522055,11
2025-04-12 12:05:00,1744459500,83500.1,83500.1,83493.1,83493.1,83499.1,0.05747706,17
2025-04-12 12:04:00,1744459440,83503.9,83503.9,83500.0,83500.1,83501.0,0.00406607,4
2025-04-12 12:03:00,1744459380,83506.0,83506.0,83500.0,83500.0,83505.6,0.0405125,6
2025-04-12 12:02:00,1744459320,83510.0,83510.0,83509.9,83509.9,83509.9,0.02632538,4
2025-04-12 12:01:00,1744459260,83510.0,83510.0,83510.0,83510.0,83510.0,0.05017996,4
2025-04-12 12:00:00,1744459200,83500.0,83510.0,83500.0,83510.0,83500.0,11.41635674,35
2025-04-12 11:59:00,1744459140,83500.0,83500.0,83499.9,83500.0,83499.9,0.00176138,5
2025-04-12 11:58:00,1744459080,83500.0,83500.0,83499.9,83500.0,83499.9,0.00543867,5
2025-04-12 11:57:00,1744459020,83500.0,83500.0,83500.0,83500.0,83500.0,0.0236928,9
2025-04-12 11:56:00,1744458960,83499.9,83499.9,83499.9,83499.9,83499.9,0.003244,3
2025-04-12 11:55:00,1744458900,83499.9,83500.0,83499.9,83500.0,83499.9,0.00014546,2
2025-04-12 11:54:00,1744458840,83499.9,83499.9,83499.9,83499.9,83499.9,0.00222148,1
2025-04-12 11:53:00,1744458780,83500.0,83500.0,83499.9,83499.9,83499.9,0.01745383,3
2025-04-12 11:52:00,1744458720,83500.0,83500.0,83499.9,83499.9,83499.9,0.00063588,2
2025-04-12 11:51:00,1744458660,83475.5,83500.0,83475.4,83500.0,83477.5,0.03658599,12
2025-04-12 11:50:00,1744458600,83487.6,83487.6,83475.1,83475.1,83486.6,0.00787299,5
2025-04-12 11:49:00,1744458540,83461.5,83487.6,83461.4,83487.6,83479.6,0.03782156,17
2025-04-12 11:48:00,1744458480,83461.5,83461.5,83461.4,83461.4,83461.4,0.00266879,5
2025-04-12 11:47:00,1744458420,83457.1,83457.1,83457.1,83457.1,83457.1,0.00479872,2
2025-04-12 11:46:00,1744458360,83461.6,83461.6,83457.1,83457.1,83460.6,0.04966903,20
2025-04-12 11:45:00,1744458300,83471.3,83471.3,83461.5,83461.5,83470.9,0.0139193,7
2025-04-12 11:44:00,1744458240,83466.1,83471.3,83466.1,83471.2,83471.0,0.00188584,7
2025-04-12 11:43:00,1744458180,83448.0,83462.8,83448.0,83462.8,83453.5,0.00153864,6
2025-04-12 11:42:00,1744458120,83430.1,83443.9,83430.0,83443.9,83441.1,0.01867366,6
2025-04-12 11:41:00,1744458060,83471.3,83471.3,83439.0,83439.0,83467.6,0.98080958,17
2025-04-12 11:40:00,1744458000,83471.2,83471.2,83471.2,83471.2,0.0,0.0,0
2025-04-12 11:39:00,1744457940,83471.2,83471.3,83471.2,83471.2,83471.2,0.0010086,3
2025-04-12 11:38:00,1744457880,83478.4,83478.4,83470.3,83470.3,83471.3,1.00011979,10
2025-04-12 11:37:00,1744457820,83484.1,83484.1,83478.4,83478.4,83482.8,0.01052932,7
2025-04-12 11:36:00,1744457760,83493.1,83493.1,83484.1,83484.1,83488.5,0.01459267,13
2025-04-12 11:35:00,1744457700,83511.1,83511.1,83496.8,83496.8,83502.9,0.03977489,12
2025-04-12 11:34:00,1744457640,83520.1,83520.1,83520.1,83520.1,83520.1,0.00071522,2
2025-04-12 11:33:00,1744457580,83520.1,83520.1,83520.0,83520.0,83520.0,0.00154383,2
2025-04-12 11:32:00,1744457520,83520.0,83520.1,83520.0,83520.0,83520.0,0.00231019,3
2025-04-12 11:31:00,1744457460,83538.0,83538.0,83520.0,83520.1,83526.9,0.02957336,13
2025-04-12 11:30:00,1744457400,83556.0,83556.0,83547.0,83547.0,83555.6,0.0264451,11
2025-04-12 11:29:00,1744457340,83533.7,83555.9,83533.7,83555.9,83554.9,0.07393098,4
2025-04-12 11:28:00,1744457280,83548.9,83548.9,83538.0,83538.0,83548.1,0.00592721,6
2025-04-12 11:27:00,1744457220,83548.9,83548.9,83548.8,83548.9,83548.8,0.06108128,5
2025-04-12 11:26:00,1744457160,83548.9,83548.9,83548.9,83548.9,83548.9,0.0028622,4
2025-04-12 11:25:00,1744457100,83548.9,83548.9,83548.8,83548.9,83548.8,0.06421903,11
2025-04-12 11:24:00,1744457040,83553.0,83553.0,83548.8,83548.9,83552.3,0.15361497,10
2025-04-12 11:23:00,1744456980,83549.0,83553.0,83549.0,83553.0,83552.6,0.01462393,6
2025-04-12 11:22:00,1744456920,83549.0,83549.0,83548.9,83548.9,83548.9,0.00396288,4
2025-04-12 11:21:00,1744456860,83589.7,83589.7,83549.0,83549.0,83589.1,0.23983175,43
2025-04-12 11:20:00,1744456800,83589.7,83589.7,83589.6,83589.6,83589.6,0.22276528,27
2025-04-12 11:19:00,1744456740,83489.0,83589.7,83489.0,83589.7,83524.0,0.19017949,38
2025-04-12 11:18:00,1744456680,83489.0,83489.0,83489.0,83489.0,83489.0,0.0710969,9
2025-04-12 11:17:00,1744456620,83489.0,83489.0,83488.9,83489.0,83488.9,0.02720218,14
2025-04-12 11:16:00,1744456560,83489.0,83489.0,83488.9,83489.0,83488.9,0.00722136,7
2025-04-12 11:15:00,1744456500,83489.0,83489.0,83488.9,83488.9,83488.9,0.0038488,7
2025-04-12 11:14:00,1744456440,83489.0,83489.0,83488.9,83488.9,83488.9,0.00365978,3
2025-04-12 11:13:00,1744456380,83489.0,83489.0,83488.9,83488.9,83488.9,0.00407068,6
2025-04-12 11:12:00,1744456320,83489.0,83489.0,83488.9,83488.9,83488.9,0.06760096,8
2025-04-12 11:11:00,1744456260,83488.9,83489.0,83488.9,83488.9,83488.9,0.00156484,3
2025-04-12 11:10:00,1744456200,83488.9,83489.0,83488.9,83489.0,83488.9,0.00298112,3
2025-04-12 11:09:00,1744456140,83486.5,83488.9,83486.4,83488.9,83486.4,0.06463164,4
2025-04-12 11:08:00,1744456080,83486.5,83486.5,83486.5,83486.5,83486.5,0.01221309,3
2025-04-12 11:07:00,1744456020,83486.4,83486.4,83486.4,83486.4,83486.4,0.00581393,2
2025-04-12 11:06:00,1744455960,83470.0,83486.5,83469.9,83486.5,83474.9,0.06192132,12
2025-04-12 11:05:00,1744455900,83470.0,83470.0,83469.9,83469.9,83469.9,0.0162182,4
2025-04-12 11:04:00,1744455840,83461.6,83470.0,83461.6,83469.9,83467.0,1.19908095,7
2025-04-12 11:03:00,1744455780,83441.8,83498.9,83441.8,83461.6,83467.6,1.18468698,35
2025-04-12 11:02:00,1744455720,83441.8,83441.8,83441.8,83441.8,83441.8,0.01795799,4
2025-04-12 11:01:00,1744455660,83441.8,83441.8,83441.7,83441.8,83441.7,0.02917908,19
2025-04-12 11:00:00,1744455600,83384.9,83443.8,83384.9,83441.8,83439.6,0.53458555,24
2025-04-12 10:59:00,1744455540,83379.2,83384.3,83379.2,83384.3,83383.4,0.00688123,3
2025-04-12 10:58:00,1744455480,83376.0,83377.7,83376.0,83377.7,83377.4,0.0758559,3
2025-04-12 10:57:00,1744455420,83340.1,83376.0,83340.1,83376.0,83373.1,0.07355981,14
2025-04-12 10:56:00,1744455360,83333.3,83340.0,83333.3,83340.0,83337.8,0.0013011,4
2025-04-12 10:55:00,1744455300,83333.3,83333.3,83333.3,83333.3,83333.3,0.00508951,4
2025-04-12 10:54:00,1744455240,83333.3,83333.3,83333.2,83333.3,83333.2,0.01836915,3
2025-04-12 10:53:00,1744455180,83333.3,83333.3,83333.3,83333.3,83333.3,0.00598652,8
2025-04-12 10:52:00,1744455120,83333.3,83333.3,83333.3,83333.3,83333.3,2.359e-05,1
2025-04-12 10:51:00,1744455060,83333.3,83333.3,83333.3,83333.3,83333.3,0.00540104,8
2025-04-12 10:50:00,1744455000,83333.3,83333.3,83333.3,83333.3,83333.3,0.00336238,8
2025-04-12 10:49:00,1744454940,83333.3,83333.3,83333.2,83333.2,83333.2,0.00771445,6
2025-04-12 10:48:00,1744454880,83331.0,83333.3,83330.9,83333.3,83331.7,0.01276205,9
2025-04-12 10:47:00,1744454820,83318.7,83331.0,83318.7,83330.9,83327.7,0.10506995,12
2025-04-12 10:46:00,1744454760,83299.0,83318.6,83299.0,83318.6,83313.2,0.37845879,23
2025-04-12 10:45:00,1744454700,83299.1,83299.1,83299.0,83299.0,83299.0,0.01783466,6
2025-04-12 10:44:00,1744454640,83318.7,83318.7,83299.1,83299.1,83301.6,0.2116608,15
2025-04-12 10:43:00,1744454580,83313.5,83318.7,83313.5,83318.7,83318.1,0.00521539,12
2025-04-12 10:42:00,1744454520,83334.5,83334.5,83309.2,83313.4,83312.1,0.32217991,17
2025-04-12 10:41:00,1744454460,83376.1,83376.1,83305.2,83334.5,83325.8,49.52098769,75
2025-04-12 10:40:00,1744454400,83379.2,83379.2,83379.1,83379.1,83379.1,0.02835849,7
2025-04-12 10:39:00,1744454340,83379.2,83379.2,83379.1,83379.1,83379.1,0.00148007,3
2025-04-12 10:38:00,1744454280,83386.4,83386.4,83379.1,83379.2,83383.8,0.01021072,9
2025-04-12 10:37:00,1744454220,83386.4,83386.4,83386.3,83386.3,83386.3,0.01209095,8
2025-04-12 10:36:00,1744454160,83400.1,83400.1,83389.1,83389.1,83399.9,14.3206432,31
2025-04-12 10:35:00,1744454100,83403.1,83403.1,83400.0,83400.0,83400.0,0.12116158,7
2025-04-12 10:34:00,1744454040,83430.6,83430.6,83412.0,83412.0,83423.6,0.00353408,20
2025-04-12 10:33:00,1744453980,83421.1,83430.6,83421.1,83430.5,83425.0,0.00422054,12
2025-04-12 10:32:00,1744453920,83421.1,83421.1,83421.1,83421.1,83421.1,0.00552225,3
2025-04-12 10:31:00,1744453860,83457.1,83457.1,83415.2,83415.2,83442.3,0.00717106,14
2025-04-12 10:30:00,1744453800,83456.8,83457.1,83456.8,83457.0,83456.8,0.00038775,3
2025-04-12 10:29:00,1744453740,83456.8,83456.8,83456.8,83456.8,83456.8,0.01261496,4
2025-04-12 10:28:00,1744453680,83439.0,83456.8,83439.0,83456.8,83453.1,0.0034001,5
2025-04-12 10:27:00,1744453620,83418.9,83430.1,83418.9,83430.1,83420.7,0.00193097,8
2025-04-12 10:26:00,1744453560,83412.0,83417.8,83412.0,83417.8,83417.4,0.00113531,2
2025-04-12 10:25:00,1744453500,83411.9,83411.9,83411.9,83411.9,83411.9,5.068e-05,1
2025-04-12 10:24:00,1744453440,83409.2,83409.2,83400.0,83400.0,83401.2,0.13049648,13
2025-04-12 10:23:00,1744453380,83409.2,83409.2,83409.1,83409.1,83409.1,0.16092634,7
2025-04-12 10:22:00,1744453320,83409.2,83409.2,83409.1,83409.2,83409.1,0.02284228,4
2025-04-12 10:21:00,1744453260,83419.1,83419.1,83409.2,83409.2,83418.7,0.02075435,7
2025-04-12 10:20:00,1744453200,83425.6,83425.6,83419.7,83419.7,83425.4,0.12400667,8
2025-04-12 10:19:00,1744453140,83431.1,83431.1,83425.5,83425.5,83430.9,0.30654841,7
2025-04-12 10:18:00,1744453080,83431.1,83431.1,83431.1,83431.1,83431.1,0.00895491,2
2025-04-12 10:17:00,1744453020,83456.9,83457.0,83428.5,83431.0,83430.3,0.20982426,39
2025-04-12 10:16:00,1744452960,83445.8,83457.0,83445.8,83457.0,83446.2,0.01940761,3
2025-04-12 10:15:00,1744452900,83451.7,83451.7,83439.9,83445.7,83445.7,0.00500411,8
2025-04-12 10:14:00,1744452840,83469.4,83469.4,83447.5,83447.5,83450.5,19.61364596,24
2025-04-12 10:13:00,1744452780,83489.0,83489.0,83469.3,83469.3,83469.8,0.01257684,5
2025-04-12 10:12:00,1744452720,83489.0,83489.0,83489.0,83489.0,83489.0,0.00186537,5
2025-04-12 10:11:00,1744452660,83489.0,83489.0,83489.0,83489.0,83489.0,0.00130291,1
2025-04-12 10:10:00,1744452600,83474.0,83489.0,83474.0,83489.0,83480.7,0.10044912,10
2025-04-12 10:09:00,1744452540,83474.0,83474.0,83474.0,83474.0,83474.0,0.00859669,2
2025-04-12 10:08:00,1744452480,83474.0,83474.0,83473.9,83473.9,83473.9,0.00054173,2
2025-04-12 10:07:00,1744452420,83461.6,83474.0,83461.6,83474.0,83461.9,0.07184986,8
2025-04-12 10:06:00,1744452360,83461.6,83461.6,83461.5,83461.5,83461.5,0.00432844,3
2025-04-12 10:05:00,1744452300,83473.9,83474.0,83461.5,83461.5,83461.5,0.25658981,6
2025-04-12 10:04:00,1744452240,83473.9,83474.0,83473.9,83474.0,83473.9,0.0187764,6
2025-04-12 10:03:00,1744452180,83461.6,83461.6,83461.6,83461.6,83461.6,0.00491957,3
2025-04-12 10:02:00,1744452120,83461.5,83461.6,83461.5,83461.6,83461.5,0.00337697,4
2025-04-12 10:01:00,1744452060,83493.1,83493.1,83461.5,83461.5,83475.9,0.01857988,13
2025-04-12 10:00:00,1744452000,83517.0,83517.0,83493.1,83493.1,83515.3,1.18072078,19
2025-04-12 09:59:00,1744451940,83514.7,83517.0,83514.7,83517.0,83515.2,0.01225723,3
2025-04-12 09:58:00,1744451880,83510.9,83514.7,83510.9,83514.7,83514.6,0.01426424,28
2025-04-12 09:57:00,1744451820,83502.1,83510.8,83502.1,83510.8,83502.3,0.00232422,2
2025-04-12 09:56:00,1744451760,83502.1,83502.1,83502.0,83502.0,83502.0,0.00289166,3
2025-04-12 09:55:00,1744451700,83504.9,83504.9,83502.1,83502.1,83504.8,0.0035547,3
2025-04-12 09:54:00,1744451640,83520.1,83520.1,83498.3,83504.8,83503.9,0.10466538,16
2025-04-12 09:53:00,1744451580,83520.1,83520.1,83520.0,83520.1,83520.0,0.00505706,3
2025-04-12 09:52:00,1744451520,83538.0,83538.0,83529.0,83529.0,83534.0,0.00150112,6
2025-04-12 09:51:00,1744451460,83589.6,83589.6,83547.0,83547.0,83571.5,1.15325793,14
2025-04-12 09:50:00,1744451400,83589.6,83589.6,83589.5,83589.5,83589.5,0.0341093,5
2025-04-12 09:49:00,1744451340,83574.7,83589.6,83574.6,83589.5,83585.2,0.0445523,40
2025-04-12 09:48:00,1744451280,83574.7,83574.7,83574.7,83574.7,83574.7,0.00151668,1
2025-04-12 09:47:00,1744451220,83564.9,83574.7,83564.8,83574.6,83574.3,0.72815207,10
2025-04-12 09:46:00,1744451160,83534.9,83564.8,83534.9,83564.8,83542.3,0.02502265,16
2025-04-12 09:45:00,1744451100,83534.9,83534.9,83534.8,83534.9,83534.8,0.0021645,3
2025-04-12 09:44:00,1744451040,83492.4,83534.9,83492.3,83534.9,83494.4,0.11911896,76
2025-04-12 09:43:00,1744450980,83492.4,83492.4,83492.3,83492.3,83492.3,0.03680924,15
2025-04-12 09:42:00,1744450920,83461.9,83492.3,83461.9,83492.3,83461.9,0.47607039,17
2025-04-12 09:41:00,1744450860,83461.9,83461.9,83461.9,83461.9,83461.9,0.0253153,3
2025-04-12 09:40:00,1744450800,83461.5,83461.5,83461.5,83461.5,83461.5,0.00661096,2
2025-04-12 09:39:00,1744450740,83451.6,83451.6,83451.6,83451.6,83451.6,0.000312,1
2025-04-12 09:38:00,1744450680,83461.5,83461.5,83451.6,83451.6,83452.9,0.0097478,3
2025-04-12 09:37:00,1744450620,83457.0,83461.5,83457.0,83461.5,83461.4,0.05895597,8
2025-04-12 09:36:00,1744450560,83461.5,83461.5,83441.0,83452.6,83444.2,0.12124596,11
2025-04-12 09:35:00,1744450500,83461.5,83461.5,83461.5,83461.5,83461.5,0.01965936,13
2025-04-12 09:34:00,1744450440,83445.3,83461.5,83445.3,83461.5,83456.9,0.00341767,5
2025-04-12 09:33:00,1744450380,83461.6,83461.6,83445.2,83445.2,83458.5,0.51312982,14
2025-04-12 09:32:00,1744450320,83466.0,83466.0,83461.5,83461.6,83461.7,0.02447467,5
2025-04-12 09:31:00,1744450260,83469.9,83482.6,83466.1,83466.1,83466.7,0.07841912,11
2025-04-12 09:30:00,1744450200,83461.6,83469.9,83461.5,83467.7,83465.3,0.0018205,4
2025-04-12 09:29:00,1744450140,83461.6,83461.6,83461.6,83461.6,83461.6,0.00965707,5
2025-04-12 09:28:00,1744450080,83461.6,83461.6,83461.6,83461.6,83461.6,0.05247638,4
2025-04-12 09:27:00,1744450020,83534.9,83534.9,83466.0,83466.0,83520.0,0.02260702,18
2025-04-12 09:26:00,1744449960,83534.9,83534.9,83534.9,83534.9,83534.9,7.541e-05,1
2025-04-12 09:25:00,1744449900,83535.0,83543.1,83534.9,83534.9,83537.5,0.0205327,7
2025-04-12 09:24:00,1744449840,83545.0,83545.0,83535.0,83535.0,83543.8,0.00165506,3
2025-04-12 09:23:00,1744449780,83534.9,83545.0,83534.9,83544.9,83534.9,4.02507698,28
2025-04-12 09:22:00,1744449720,83502.0,83535.0,83502.0,83535.0,83514.3,0.01661539,44
2025-04-12 09:21:00,1744449660,83493.1,83502.0,83493.1,83501.9,83501.8,0.24806588,5
2025-04-12 09:20:00,1744449600,83459.3,83493.1,83459.3,83493.0,83459.3,10.89278383,29
2025-04-12 09:19:00,1744449540,83459.3,83459.3,83459.3,83459.3,83459.3,0.00193904,4
2025-04-12 09:18:00,1744449480,83459.3,83459.3,83459.3,83459.3,83459.3,0.0092238,2
2025-04-12 09:17:00,1744449420,83459.3,83459.3,83459.2,83459.2,83459.2,0.12348363,5
2025-04-12 09:16:00,1744449360,83473.0,83473.0,83459.2,83459.2,83470.9,0.11345523,6
2025-04-12 09:15:00,1744449300,83472.5,83472.9,83472.4,83472.9,83472.4,0.04936874,4
2025-04-12 09:14:00,1744449240,83472.5,83472.5,83472.5,83472.5,83472.5,0.11176833,5
2025-04-12 09:13:00,1744449180,83602.2,83602.2,83459.2,83459.2,83468.6,31.19434553,66
2025-04-12 09:12:00,1744449120,83641.3,83641.4,83602.1,83602.1,83628.2,0.08117156,18
2025-04-12 09:11:00,1744449060,83660.9,83673.0,83646.0,83646.0,83664.5,0.0170351,12
2025-04-12 09:10:00,1744449000,83664.1,83664.1,83661.0,83661.0,83663.8,0.00134791,4
2025-04-12 09:09:00,1744448940,83673.1,83673.1,83664.0,83664.0,83672.9,0.01300227,4
2025-04-12 09:08:00,1744448880,83680.7,83680.7,83673.0,83673.0,83677.5,0.00352315,8
2025-04-12 09:07:00,1744448820,83713.0,83713.0,83680.6,83680.6,83707.5,0.03542125,13
2025-04-12 09:06:00,1744448760,83717.8,83717.8,83709.0,83712.9,83712.9,0.01152439,4
2025-04-12 09:05:00,1744448700,83709.1,83717.9,83709.0,83717.9,83713.4,0.2412258,10
2025-04-12 09:04:00,1744448640,83717.9,83718.0,83709.1,83709.1,83716.7,0.00951991,9
2025-04-12 09:03:00,1744448580,83727.1,83727.1,83718.0,83718.0,83726.2,0.01884789,11
2025-04-12 09:02:00,1744448520,83683.7,83737.8,83683.7,83728.5,83714.5,0.24525323,22
2025-04-12 09:01:00,1744448460,83612.1,83683.8,83612.0,83683.8,83623.6,0.00859817,20
2025-04-12 09:00:00,1744448400,83577.2,83618.0,83577.2,83612.1,83613.6,0.39302912,31
2025-04-12 08:59:00,1744448340,83577.2,83577.2,83577.2,83577.2,83577.2,0.00210897,2
2025-04-12 08:58:00,1744448280,83577.2,83577.2,83577.1,83577.1,83577.1,0.00374818,4
2025-04-12 08:57:00,1744448220,83589.8,83589.8,83577.1,83577.1,83585.5,0.01145174,8
2025-04-12 08:56:00,1744448160,83582.2,83621.8,83582.2,83589.8,83594.6,0.00895382,16
2025-04-12 08:55:00,1744448100,83565.0,83582.1,83565.0,83582.1,83575.1,0.05583042,11
2025-04-12 08:54:00,1744448040,83547.0,83556.1,83547.0,83556.1,83549.4,0.023528,17
2025-04-12 08:53:00,1744447980,83528.3,83547.0,83528.3,83547.0,83546.7,0.02618755,10
2025-04-12 08:52:00,1744447920,83528.5,83528.5,83521.2,83521.2,83521.9,0.42819252,9
2025-04-12 08:51:00,1744447860,83523.7,83535.7,83523.7,83528.5,83531.2,0.5200393,24
2025-04-12 08:50:00,1744447800,83523.7,83523.7,83523.6,83523.6,83523.6,1.01499121,13
2025-04-12 08:49:00,1744447740,83556.0,83556.0,83523.7,83523.7,83540.3,0.00458939,11
2025-04-12 08:48:00,1744447680,83574.0,83574.0,83556.1,83556.1,83562.5,0.00564731,8
2025-04-12 08:47:00,1744447620,83582.2,83582.2,83582.1,83582.1,83582.1,0.00414649,4
2025-04-12 08:46:00,1744447560,83628.1,83642.0,83579.0,83579.0,83591.5,0.32317528,28
2025-04-12 08:45:00,1744447500,83615.7,83624.5,83615.7,83623.7,83615.9,0.05031722,12
2025-04-12 08:44:00,1744447440,83615.7,83615.7,83615.6,83615.6,83615.6,0.00132579,3
2025-04-12 08:43:00,1744447380,83637.1,83637.1,83615.6,83615.7,83616.4,0.10123976,11
2025-04-12 08:42:00,1744447320,83642.2,83642.2,83637.1,83637.1,83642.1,0.70818418,14
2025-04-12 08:41:00,1744447260,83650.0,83650.0,83642.1,83642.1,83646.5,0.50971044,18
2025-04-12 08:40:00,1744447200,83628.0,83650.0,83628.0,83649.9,83644.6,0.00485465,12
2025-04-12 08:39:00,1744447140,83589.7,83627.9,83589.7,83627.9,83602.5,0.01182862,18
2025-04-12 08:38:00,1744447080,83589.7,83589.7,83589.7,83589.7,83589.7,0.00286918,1
