dtime,time,open,high,low,close,vwap,volume,count
2025-04-12 08:37:00,1744447020,83557.4,83589.6,83557.4,83589.6,83557.6,0.23904954,12
2025-04-12 08:36:00,1744446960,83573.8,83573.8,83557.4,83557.4,83573.7,0.02825942,5
2025-04-12 08:35:00,1744446900,83520.0,83565.1,83520.0,83565.1,83529.7,0.19652992,15
2025-04-12 08:34:00,1744446840,83501.1,83510.9,83501.1,83510.9,83501.9,0.001462,6
2025-04-12 08:33:00,1744446780,83502.1,83502.1,83501.1,83501.1,83501.9,0.00974237,6
2025-04-12 08:32:00,1744446720,83511.7,83511.7,83510.6,83510.6,83510.6,0.22258446,12
2025-04-12 08:31:00,1744446660,83527.4,83527.4,83511.6,83511.6,83521.2,0.00131992,6
2025-04-12 08:30:00,1744446600,83529.0,83529.0,83527.2,83527.4,83527.5,0.18346436,9
2025-04-12 08:29:00,1744446540,83521.6,83521.6,83521.6,83521.6,83521.6,0.00534092,4
2025-04-12 08:28:00,1744446480,83521.6,83521.6,83517.0,83517.1,83517.2,0.1003089,6
2025-04-12 08:27:00,1744446420,83606.5,83606.6,83516.1,83516.1,83535.2,5.92546216,48
2025-04-12 08:26:00,1744446360,83618.9,83618.9,83606.5,83606.5,83606.5,0.26545427,9
2025-04-12 08:25:00,1744446300,83628.0,83628.0,83606.3,83618.9,83612.6,0.11449433,12
2025-04-12 08:24:00,1744446240,83664.1,83664.1,83617.7,83628.0,83629.7,0.25189472,31
2025-04-12 08:23:00,1744446180,83664.0,83682.0,83664.0,83682.0,83676.6,0.00207927,7
2025-04-12 08:22:00,1744446120,83745.8,83745.8,83651.1,83651.1,83741.2,0.94758651,32
2025-04-12 08:21:00,1744446060,83745.9,83745.9,83745.8,83745.8,83745.8,0.24261722,8
2025-04-12 08:20:00,1744446000,83751.2,83762.1,83745.8,83745.8,83760.2,0.10161091,9
2025-04-12 08:19:00,1744445940,83751.2,83751.2,83745.9,83745.9,83751.0,0.00398413,5
2025-04-12 08:18:00,1744445880,83839.1,83839.1,83751.1,83751.2,83752.0,1.04201294,36
2025-04-12 08:17:00,1744445820,83845.1,83845.1,83839.1,83839.1,83844.7,0.08328133,8
2025-04-12 08:16:00,1744445760,83916.0,83916.0,83843.9,83845.1,83878.0,2.02619257,34
2025-04-12 08:15:00,1744445700,83976.2,83976.2,83916.1,83916.1,83947.6,0.08267564,23
2025-04-12 08:14:00,1744445640,83912.0,83980.5,83912.0,83976.1,83953.2,0.37634188,34
2025-04-12 08:13:00,1744445580,83904.9,83912.0,83904.9,83911.9,83904.9,2.09046398,6
2025-04-12 08:12:00,1744445520,83936.4,83936.4,83904.8,83904.8,83917.0,3.05590713,20
2025-04-12 08:11:00,1744445460,83825.1,83937.3,83825.1,83936.4,83917.8,3.25646163,90
2025-04-12 08:10:00,1744445400,83820.5,83824.6,83820.5,83824.6,83821.2,0.00407027,7
2025-04-12 08:09:00,1744445340,83810.3,83820.5,83810.3,83820.5,83814.5,0.03993902,7
2025-04-12 08:08:00,1744445280,83810.4,83810.4,83810.4,83810.4,83810.4,0.02087227,6
2025-04-12 08:07:00,1744445220,83804.8,83810.4,83804.7,83810.4,83807.6,0.00268147,9
2025-04-12 08:06:00,1744445160,83749.9,83800.4,83749.9,83800.4,83765.1,0.75499571,63
2025-04-12 08:05:00,1744445100,83750.0,83750.0,83749.9,83749.9,83749.9,0.04830197,6
2025-04-12 08:04:00,1744445040,83750.0,83750.0,83749.9,83749.9,83749.9,0.04048599,6
2025-04-12 08:03:00,1744444980,83652.6,83750.0,83652.5,83750.0,83690.1,0.04444818,23
2025-04-12 08:02:00,1744444920,83652.6,83652.6,83652.6,83652.6,83652.6,0.00166217,2
2025-04-12 08:01:00,1744444860,83717.9,83717.9,83644.7,83652.6,83704.2,12.02701107,42
2025-04-12 08:00:00,1744444800,83710.1,83717.9,83710.0,83717.8,83717.6,0.12419643,10
2025-04-12 07:59:00,1744444740,83710.1,83710.1,83710.0,83710.1,83710.0,0.04117839,6
2025-04-12 07:58:00,1744444680,83710.1,83710.1,83710.1,83710.1,83710.1,0.00103974,2
2025-04-12 07:57:00,1744444620,83730.1,83730.1,83710.0,83710.0,83718.1,0.50740398,16
2025-04-12 07:56:00,1744444560,83750.0,83750.0,83730.0,83730.1,83734.5,0.1963236,11
2025-04-12 07:55:00,1744444500,83750.0,83750.0,83750.0,83750.0,0.0,0.0,0
2025-04-12 07:54:00,1744444440,83750.0,83750.0,83750.0,83750.0,83750.0,0.52369717,5
2025-04-12 07:53:00,1744444380,83750.0,83750.0,83750.0,83750.0,83750.0,0.351243,7
2025-04-12 07:52:00,1744444320,83749.9,83750.0,83749.9,83750.0,83749.9,0.00198397,6
2025-04-12 07:51:00,1744444260,83748.8,83750.0,83748.8,83750.0,83748.8,0.12094187,4
2025-04-12 07:50:00,1744444200,83748.8,83748.8,83748.8,83748.8,83748.8,0.09712423,3
2025-04-12 07:49:00,1744444140,83748.8,83748.8,83748.8,83748.8,0.0,0.0,0
2025-04-12 07:48:00,1744444080,83748.8,83748.8,83748.7,83748.8,83748.7,0.00335862,6
2025-04-12 07:47:00,1744444020,83730.0,83748.7,83730.0,83748.7,83734.1,0.07257959,16
2025-04-12 07:46:00,1744443960,83730.0,83730.0,83730.0,83730.0,83730.0,0.10504315,5
2025-04-12 07:45:00,1744443900,83707.1,83730.0,83707.1,83730.0,83713.2,0.06075293,18
2025-04-12 07:44:00,1744443840,83707.1,83707.1,83707.0,83707.1,83707.0,0.00225401,6
2025-04-12 07:43:00,1744443780,83702.7,83707.1,83702.7,83707.1,83704.9,0.12346535,7
2025-04-12 07:42:00,1744443720,83700.0,83700.0,83699.9,83700.0,83699.9,0.10518807,6
2025-04-12 07:41:00,1744443660,83700.0,83700.0,83700.0,83700.0,83700.0,0.06749354,2
2025-04-12 07:40:00,1744443600,83684.3,83700.0,83684.3,83699.9,83699.9,0.30810981,7
2025-04-12 07:39:00,1744443540,83699.9,83699.9,83698.9,83698.9,83699.7,0.12653131,9
2025-04-12 07:38:00,1744443480,83696.9,83699.5,83696.9,83699.5,83698.9,0.00812364,6
2025-04-12 07:37:00,1744443420,83646.1,83696.8,83646.1,83696.8,83687.1,0.00413493,8
2025-04-12 07:36:00,1744443360,83628.0,83636.9,83627.9,83636.9,83630.7,0.00176865,5
2025-04-12 07:35:00,1744443300,83628.0,83628.0,83628.0,83628.0,83628.0,0.00063739,2
2025-04-12 07:34:00,1744443240,83628.0,83628.0,83627.9,83627.9,83627.9,0.00721664,5
2025-04-12 07:33:00,1744443180,83574.0,83628.0,83574.0,83628.0,83577.0,0.0528391,12
2025-04-12 07:32:00,1744443120,83591.9,83591.9,83589.7,83589.7,83589.9,0.23311018,12
2025-04-12 07:31:00,1744443060,83589.7,83591.9,83589.7,83591.9,83589.7,0.16154248,9
2025-04-12 07:30:00,1744443000,83582.9,83589.7,83582.9,83589.7,83589.0,0.00064856,5
2025-04-12 07:29:00,1744442940,83582.8,83582.8,83582.7,83582.8,83582.7,0.02909549,4
2025-04-12 07:28:00,1744442880,83582.8,83582.8,83582.8,83582.8,83582.8,0.01003795,2
2025-04-12 07:27:00,1744442820,83574.0,83574.0,83574.0,83574.0,0.0,0.0,0
2025-04-12 07:26:00,1744442760,83574.1,83574.1,83574.0,83574.0,83574.0,0.12548257,5
2025-04-12 07:25:00,1744442700,83566.9,83583.1,83566.9,83583.0,83575.0,0.00512994,6
2025-04-12 07:24:00,1744442640,83589.6,83589.6,83570.1,83570.1,83575.8,0.0642336,15
2025-04-12 07:23:00,1744442580,83574.1,83589.6,83574.0,83589.6,83582.2,0.05108986,6
2025-04-12 07:22:00,1744442520,83589.8,83589.8,83583.0,83583.0,83588.9,0.01946343,14
2025-04-12 07:21:00,1744442460,83628.1,83628.1,83589.7,83589.7,83619.0,0.00603806,15
2025-04-12 07:20:00,1744442400,83637.1,83637.1,83628.0,83628.0,83636.7,0.04837885,10
2025-04-12 07:19:00,1744442340,83698.8,83698.8,83645.9,83645.9,83673.3,0.01347796,25
2025-04-12 07:18:00,1744442280,83654.8,83698.9,83654.8,83698.9,83692.7,0.04511847,15
2025-04-12 07:17:00,1744442220,83615.3,83646.0,83615.3,83646.0,83616.5,0.24417316,11
2025-04-12 07:16:00,1744442160,83582.9,83610.0,83582.9,83610.0,83591.3,0.00833111,13
2025-04-12 07:15:00,1744442100,83510.7,83575.6,83510.7,83574.8,83573.0,1.32911495,26
2025-04-12 07:14:00,1744442040,83510.6,83510.7,83510.6,83510.7,83510.6,0.00031014,2
2025-04-12 07:13:00,1744441980,83510.6,83510.7,83510.6,83510.6,83510.6,0.01241689,7
2025-04-12 07:12:00,1744441920,83493.0,83510.7,83493.0,83510.7,83510.0,0.0187011,8
2025-04-12 07:11:00,1744441860,83476.8,83489.2,83473.1,83489.2,83476.3,1.95675812,25
2025-04-12 07:10:00,1744441800,83510.7,83510.7,83475.3,83475.3,83479.3,0.05621669,10
2025-04-12 07:09:00,1744441740,83510.7,83510.7,83510.6,83510.6,83510.6,0.12523149,6
2025-04-12 07:08:00,1744441680,83494.3,83510.7,83494.3,83510.7,83501.0,0.0056474,5
2025-04-12 07:07:00,1744441620,83494.3,83494.3,83494.3,83494.3,83494.3,0.02495459,10
2025-04-12 07:06:00,1744441560,83502.0,83511.0,83494.2,83494.3,83495.5,0.1099145,10
2025-04-12 07:05:00,1744441500,83487.7,83487.7,83487.6,83487.7,83487.6,0.06107006,3
2025-04-12 07:04:00,1744441440,83500.1,83500.1,83487.7,83487.7,83492.9,0.05563457,10
2025-04-12 07:03:00,1744441380,83500.1,83500.1,83500.1,83500.1,83500.1,0.00083248,2
2025-04-12 07:02:00,1744441320,83511.0,83511.0,83500.0,83500.0,83500.0,0.08243588,6
2025-04-12 07:01:00,1744441260,83530.7,83539.2,83513.4,83513.4,83527.3,0.00229474,6
2025-04-12 07:00:00,1744441200,83547.1,83547.1,83532.4,83532.4,83542.8,0.00765221,16
2025-04-12 06:59:00,1744441140,83555.9,83555.9,83548.4,83548.4,83555.7,0.003243,3
2025-04-12 06:58:00,1744441080,83538.0,83555.8,83538.0,83555.8,83549.6,0.00341067,5
2025-04-12 06:57:00,1744441020,83530.2,83537.9,83530.1,83537.9,83530.2,0.00608838,6
2025-04-12 06:56:00,1744440960,83528.8,83530.2,83528.8,83530.2,83530.0,0.01537088,6
2025-04-12 06:55:00,1744440900,83589.8,83589.8,83512.8,83512.8,83543.1,0.13567364,24
2025-04-12 06:54:00,1744440840,83615.3,83615.3,83590.2,83590.2,83609.4,0.00938398,11
2025-04-12 06:53:00,1744440780,83589.8,83614.8,83589.8,83614.8,83590.9,0.02471552,8
2025-04-12 06:52:00,1744440720,83592.1,83592.1,83589.7,83589.7,83591.7,0.00308153,3
2025-04-12 06:51:00,1744440660,83592.1,83592.1,83592.1,83592.1,83592.1,0.00966212,5
2025-04-12 06:50:00,1744440600,83615.4,83615.4,83592.1,83592.1,83611.4,0.02091681,7
2025-04-12 06:49:00,1744440540,83646.0,83646.0,83615.4,83615.4,83622.1,0.00540911,11
2025-04-12 06:48:00,1744440480,83636.9,83666.9,83636.9,83655.0,83649.5,0.00467971,8
2025-04-12 06:47:00,1744440420,83698.9,83698.9,83627.1,83627.2,83698.4,0.69384229,21
2025-04-12 06:46:00,1744440360,83698.9,83698.9,83698.8,83698.8,83698.8,0.12889299,6
2025-04-12 06:45:00,1744440300,83698.8,83698.9,83698.8,83698.8,83698.8,0.15566192,7
2025-04-12 06:44:00,1744440240,83648.9,83698.4,83648.9,83698.4,83671.9,0.17038618,23
2025-04-12 06:43:00,1744440180,83630.6,83646.1,83630.6,83646.1,83632.2,1.09422056,9
2025-04-12 06:42:00,1744440120,83631.9,83631.9,83630.6,83630.6,83631.7,0.10158566,6
2025-04-12 06:41:00,1744440060,83615.2,83631.8,83615.2,83631.8,83626.9,0.01014327,11
2025-04-12 06:40:00,1744440000,83615.1,83620.5,83615.1,83615.2,83619.2,0.21788189,10
2025-04-12 06:39:00,1744439940,83564.9,83615.2,83564.9,83615.1,83610.1,0.00217115,10
2025-04-12 06:38:00,1744439880,83552.0,83557.8,83551.9,83557.8,83552.0,0.11376175,8
2025-04-12 06:37:00,1744439820,83544.0,83544.0,83543.9,83543.9,83543.9,0.00060678,2
2025-04-12 06:36:00,1744439760,83552.0,83552.0,83538.1,83538.1,83543.3,0.31611993,11
2025-04-12 06:35:00,1744439700,83543.5,83543.5,83543.4,83543.5,83543.4,0.00878967,6
2025-04-12 06:34:00,1744439640,83614.1,83614.1,83543.4,83543.5,83599.0,0.75556878,17
2025-04-12 06:33:00,1744439580,83602.7,83617.1,83602.7,83616.3,83613.4,0.78786188,11
2025-04-12 06:32:00,1744439520,83602.8,83602.8,83602.8,83602.8,83602.8,0.34327269,4
2025-04-12 06:31:00,1744439460,83602.8,83602.8,83602.7,83602.7,83602.7,1.52101779,5
2025-04-12 06:30:00,1744439400,83602.8,83602.8,83602.7,83602.7,83602.7,0.01756995,4
2025-04-12 06:29:00,1744439340,83604.6,83604.6,83602.7,83602.7,83602.8,0.02116314,4
2025-04-12 06:28:00,1744439280,83602.8,83608.3,83602.7,83608.3,83606.9,0.71995809,7
2025-04-12 06:27:00,1744439220,83602.8,83602.8,83602.7,83602.8,83602.7,0.0113561,4
2025-04-12 06:26:00,1744439160,83602.7,83602.8,83602.7,83602.7,83602.7,0.46646364,9
2025-04-12 06:25:00,1744439100,83629.6,83648.9,83610.0,83610.0,83629.3,0.27776023,22
2025-04-12 06:24:00,1744439040,83445.1,83628.6,83445.1,83628.6,83520.2,1.45119532,81
2025-04-12 06:23:00,1744438980,83445.1,83445.1,83445.1,83445.1,83445.1,0.004273,4
2025-04-12 06:22:00,1744438920,83445.1,83445.1,83445.1,83445.1,83445.1,0.01447037,6
2025-04-12 06:21:00,1744438860,83445.1,83445.1,83445.0,83445.1,83445.0,0.00488921,5
2025-04-12 06:20:00,1744438800,83445.1,83445.1,83445.0,83445.0,83445.0,0.00760444,4
2025-04-12 06:19:00,1744438740,83449.1,83449.1,83445.0,83445.0,83447.2,0.0295368,8
2025-04-12 06:18:00,1744438680,83461.6,83461.6,83449.1,83449.1,83459.8,0.05724444,13
2025-04-12 06:17:00,1744438620,83475.1,83475.1,83461.5,83461.5,83466.3,0.00199732,7
2025-04-12 06:16:00,1744438560,83484.1,83484.1,83478.0,83478.0,83478.6,0.00734835,7
2025-04-12 06:15:00,1744438500,83489.2,83500.0,83484.1,83484.1,83496.7,0.34857472,20
2025-04-12 06:14:00,1744438440,83486.6,83486.6,83486.5,83486.6,83486.5,1.33168698,11
2025-04-12 06:13:00,1744438380,83470.5,83486.6,83470.5,83486.6,83479.8,0.19216934,14
2025-04-12 06:12:00,1744438320,83448.9,83470.5,83448.9,83470.5,83459.0,0.06589365,12
2025-04-12 06:11:00,1744438260,83447.9,83448.9,83447.9,83448.9,83448.3,0.03105887,10
2025-04-12 06:10:00,1744438200,83448.0,83448.0,83447.9,83448.0,83447.9,0.00272534,3
2025-04-12 06:09:00,1744438140,83440.0,83448.0,83439.9,83448.0,83444.5,0.07640736,10
2025-04-12 06:08:00,1744438080,83439.9,83440.0,83439.9,83440.0,83439.9,0.0124001,3
2025-04-12 06:07:00,1744438020,83429.9,83440.0,83429.9,83440.0,83438.2,0.00354402,5
2025-04-12 06:06:00,1744437960,83429.9,83429.9,83429.9,83429.9,83429.9,0.00312136,5
2025-04-12 06:05:00,1744437900,83421.1,83428.2,83421.1,83428.1,83428.0,0.00618856,5
2025-04-12 06:04:00,1744437840,83411.9,83421.0,83411.9,83421.0,83413.0,0.00678079,3
2025-04-12 06:03:00,1744437780,83403.1,83403.1,83403.0,83403.0,83403.0,0.00398077,9
2025-04-12 06:02:00,1744437720,83399.0,83412.1,83399.0,83403.0,83403.4,0.00890887,8
2025-04-12 06:01:00,1744437660,83379.7,83399.0,83379.7,83399.0,83383.5,0.88302167,14
2025-04-12 06:00:00,1744437600,83295.7,83379.8,83295.7,83379.8,83331.1,0.26821199,34
2025-04-12 05:59:00,1744437540,83295.6,83295.7,83295.6,83295.7,83295.6,0.03193765,5
2025-04-12 05:58:00,1744437480,83295.7,83295.7,83295.6,83295.7,83295.6,0.17219702,6
2025-04-12 05:57:00,1744437420,83295.7,83295.7,83295.6,83295.6,83295.6,0.01451236,4
2025-04-12 05:56:00,1744437360,83295.7,83295.7,83295.6,83295.6,83295.6,0.00900388,4
2025-04-12 05:55:00,1744437300,83283.1,83295.7,83283.1,83295.7,83284.0,0.00847319,5
2025-04-12 05:54:00,1744437240,83291.1,83291.1,83283.0,83283.1,83289.9,0.02475548,10
2025-04-12 05:53:00,1744437180,83277.1,83291.1,83277.1,83291.0,83290.8,0.1914805,9
2025-04-12 05:52:00,1744437120,83277.0,83277.0,83277.0,83277.0,83277.0,0.01381829,1
2025-04-12 05:51:00,1744437060,83277.1,83277.1,83263.4,83263.4,83265.4,0.01562382,10
2025-04-12 05:50:00,1744437000,83281.6,83281.6,83281.5,83281.5,83281.5,0.01818806,3
2025-04-12 05:49:00,1744436940,83281.6,83281.6,83281.6,83281.6,83281.6,0.00292541,2
2025-04-12 05:48:00,1744436880,83287.6,83287.6,83284.5,83284.5,83285.4,0.04695491,6
2025-04-12 05:47:00,1744436820,83298.9,83298.9,83278.6,83288.2,83288.4,0.12963762,22
2025-04-12 05:46:00,1744436760,83376.1,83376.1,83298.8,83298.9,83309.2,0.85184724,25
2025-04-12 05:45:00,1744436700,83385.1,83385.1,83382.2,83382.2,83385.0,0.67285758,20
2025-04-12 05:44:00,1744436640,83385.0,83385.1,83385.0,83385.1,83385.0,0.01637324,9
2025-04-12 05:43:00,1744436580,83385.1,83385.1,83385.1,83385.1,83385.1,0.00049945,2
2025-04-12 05:42:00,1744436520,83385.1,83385.1,83385.1,83385.1,83385.1,0.03254541,2
2025-04-12 05:41:00,1744436460,83385.1,83385.1,83385.1,83385.1,83385.1,0.00327949,3
2025-04-12 05:40:00,1744436400,83385.1,83385.1,83385.0,83385.0,83385.0,0.0184955,7
2025-04-12 05:39:00,1744436340,83413.5,83413.5,83388.0,83388.0,83392.4,0.27281959,15
2025-04-12 05:38:00,1744436280,83413.5,83413.5,83413.4,83413.5,83413.4,0.00075782,5
2025-04-12 05:37:00,1744436220,83413.4,83413.5,83413.4,83413.5,83413.4,0.00175142,5
2025-04-12 05:36:00,1744436160,83421.1,83421.8,83413.5,83413.5,83421.3,14.69951663,28
2025-04-12 05:35:00,1744436100,83430.1,83430.1,83430.0,83430.0,83430.0,0.00782254,6
2025-04-12 05:34:00,1744436040,83439.0,83439.0,83430.1,83430.1,83430.1,0.10711657,8
2025-04-12 05:33:00,1744435980,83399.1,83439.1,83399.1,83439.1,83432.4,0.32638691,29
2025-04-12 05:32:00,1744435920,83399.1,83399.1,83399.0,83399.1,83399.0,0.00534638,9
2025-04-12 05:31:00,1744435860,83382.3,83399.1,83382.3,83399.1,83384.9,0.27601941,7
2025-04-12 05:30:00,1744435800,83382.3,83382.3,83382.3,83382.3,83382.3,0.00024699,2
2025-04-12 05:29:00,1744435740,83382.2,83382.3,83382.2,83382.2,83382.2,0.00060142,4
2025-04-12 05:28:00,1744435680,83389.1,83389.1,83382.3,83382.3,83388.7,2.28768465,11
2025-04-12 05:27:00,1744435620,83389.0,83389.1,83389.0,83389.1,83389.0,0.00286368,3
2025-04-12 05:26:00,1744435560,83389.1,83399.1,83389.1,83399.1,83398.4,0.01452496,5
2025-04-12 05:25:00,1744435500,83398.9,83398.9,83389.0,83389.0,83396.5,0.04235903,12
2025-04-12 05:24:00,1744435440,83398.9,83398.9,83398.9,83398.9,83398.9,0.11698113,4
2025-04-12 05:23:00,1744435380,83398.9,83398.9,83398.8,83398.8,83398.8,0.00134736,3
2025-04-12 05:22:00,1744435320,83398.9,83398.9,83398.9,83398.9,83398.9,0.00017316,2
2025-04-12 05:21:00,1744435260,83398.9,83398.9,83398.9,83398.9,83398.9,0.00022445,1
2025-04-12 05:20:00,1744435200,83389.1,83398.9,83389.1,83398.8,83394.3,0.02549088,14
2025-04-12 05:19:00,1744435140,83385.5,83389.1,83385.5,83389.1,83388.6,0.02359635,9
2025-04-12 05:18:00,1744435080,83316.7,83385.0,83316.7,83385.0,83347.8,0.28817922,20
2025-04-12 05:17:00,1744435020,83316.6,83316.6,83316.6,83316.6,83316.6,0.00191477,2
2025-04-12 05:16:00,1744434960,83300.1,83316.7,83300.1,83316.7,83310.7,0.0083305,8
2025-04-12 05:15:00,1744434900,83299.0,83300.0,83299.0,83300.0,83299.3,0.00179452,2
2025-04-12 05:14:00,1744434840,83298.9,83299.0,83298.9,83299.0,83298.9,0.00308119,3
2025-04-12 05:13:00,1744434780,83300.1,83300.1,83298.9,83299.0,83299.3,0.00432784,10
2025-04-12 05:12:00,1744434720,83300.1,83300.1,83300.0,83300.0,83300.0,0.05688348,3
2025-04-12 05:11:00,1744434660,83300.1,83300.1,83300.1,83300.1,83300.1,0.01982109,11
2025-04-12 05:10:00,1744434600,83313.1,83313.1,83300.0,83300.0,83301.5,0.05838045,8
2025-04-12 05:09:00,1744434540,83333.3,83333.3,83313.1,83313.1,83333.1,0.24423907,7
2025-04-12 05:08:00,1744434480,83333.3,83333.3,83333.2,83333.2,83333.2,0.56089647,4
2025-04-12 05:07:00,1744434420,83333.3,83333.3,83333.3,83333.3,83333.3,0.05736783,4
2025-04-12 05:06:00,1744434360,83333.3,83333.3,83333.2,83333.2,83333.2,0.00080779,2
2025-04-12 05:05:00,1744434300,83298.8,83333.2,83298.8,83333.2,83305.6,0.13581157,25
2025-04-12 05:04:00,1744434240,83222.6,83271.7,83222.5,83271.7,83228.9,0.00512362,12
2025-04-12 05:03:00,1744434180,83238.6,83238.6,83222.5,83222.6,83237.8,0.50495072,9
2025-04-12 05:02:00,1744434120,83262.4,83262.4,83234.3,83234.3,83235.8,0.48985292,9
2025-04-12 05:01:00,1744434060,83239.2,83259.1,83239.2,83259.1,83253.3,0.00177785,6
2025-04-12 05:00:00,1744434000,83187.1,83239.2,83187.0,83239.2,83193.5,0.01352939,19
2025-04-12 04:59:00,1744433940,83187.0,83187.1,83187.0,83187.1,83187.0,0.01335476,3
2025-04-12 04:58:00,1744433880,83286.0,83286.0,83187.1,83187.1,83221.5,0.01098929,23
2025-04-12 04:57:00,1744433820,83298.9,83298.9,83286.1,83286.1,83297.2,0.00707692,4
2025-04-12 04:56:00,1744433760,83251.3,83296.5,83251.3,83296.5,83266.4,0.00179774,12
2025-04-12 04:55:00,1744433700,83247.1,83247.1,83247.1,83247.1,83247.1,0.00072773,2
2025-04-12 04:54:00,1744433640,83243.0,83250.9,83243.0,83247.1,83248.4,7.30519907,20
2025-04-12 04:53:00,1744433580,83248.9,83248.9,83234.1,83243.0,83241.5,0.02090985,12
2025-04-12 04:52:00,1744433520,83196.3,83248.9,83196.3,83248.8,83220.7,0.04229468,26
2025-04-12 04:51:00,1744433460,83115.1,83175.6,83115.1,83175.6,83141.2,0.03616529,10
2025-04-12 04:50:00,1744433400,83142.1,83153.6,83115.1,83115.1,83116.1,0.1243254,17
2025-04-12 04:49:00,1744433340,83115.0,83137.7,83115.0,83137.7,83132.7,0.12285567,11
2025-04-12 04:48:00,1744433280,83115.1,83115.1,83099.9,83114.9,83114.5,0.03886619,14
2025-04-12 04:47:00,1744433220,83124.1,83124.1,83118.2,83118.2,83124.0,0.03670788,11
2025-04-12 04:46:00,1744433160,83097.0,83137.4,83097.0,83137.3,83126.6,0.0153179,16
2025-04-12 04:45:00,1744433100,83087.3,83097.3,83082.2,83096.9,83092.2,0.00519941,11
2025-04-12 04:44:00,1744433040,83079.1,83079.1,83079.0,83079.1,83079.0,0.00302625,4
2025-04-12 04:43:00,1744432980,83079.1,83079.1,83079.0,83079.1,83079.0,0.00281906,9
2025-04-12 04:42:00,1744432920,83079.1,83079.1,83079.1,83079.1,83079.1,0.00855857,7
2025-04-12 04:41:00,1744432860,83088.2,83090.1,83079.1,83079.1,83088.5,0.00270513,9
2025-04-12 04:40:00,1744432800,83099.0,83099.0,83088.2,83088.2,83093.9,0.00296825,6
2025-04-12 04:39:00,1744432740,83078.9,83099.0,83078.9,83098.9,83087.7,0.00454963,14
2025-04-12 04:38:00,1744432680,83019.9,83078.9,83019.9,83078.9,83057.8,0.00127574,10
2025-04-12 04:37:00,1744432620,82977.4,83021.8,82977.4,83021.8,83002.3,0.03971742,13
2025-04-12 04:36:00,1744432560,82968.2,82980.0,82968.2,82977.3,82969.9,0.03317411,7
